2019-01-05 21:40:28,RT After a blistering start proved too much for to handle as they ran out 38-0 winners at…,[]
2019-01-05 21:40:16,After a blistering start proved too much for to handle as they ran out 38-0 winner… https://t.co/5065NeNNyo,[]
2019-01-05 21:39:57,RT now second in conference A 📉 now second in Conference B 📈 https://t.co/ykZsNnZM4s,['Conference']
2019-01-05 21:39:42,"Wow. Just wow. What a match, what a display. Boys were absolutely on fire!!! 😍🔥👌🏼🏉 Well done 🔷🔶","['Wow', 'Boys']"
2019-01-05 21:39:27,RT 54' | Charlie Shiel replaces Fowles at scrum-half to make his debut! 👏 [31-0],"['Charlie Shiel', 'Fowles']"
2019-01-05 21:39:25,Well done to and on the wins. :),[]
2019-01-05 21:38:45,now second in conference A 📉 now second in Conference B 📈 https://t.co/ykZsNnZM4s,['Conference']
2019-01-05 21:38:21,RT After a solid display in both attack and defence is tonight's MOTM! 👏🏅 https://t.co/evAP…,['MOTM']
2019-01-05 21:38:14,"It’s easy to condemn the Kings, but have a good attitude under their current coaching reg… https://t.co/ibv45AAm4R",['Kings']
2019-01-05 21:38:12,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:38:09,RT 75' | Great to hear chants of ED-IN-BRUH as the the match comes to a close at BT Your support has been bri…,"['Great', 'BT']"
2019-01-05 21:38:06,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:38:04,RT After a solid display in both attack and defence is tonight's MOTM! 👏🏅 https://t.co/evAP…,['MOTM']
2019-01-05 21:37:53,RT 64' | TRY! | It's score number 6⃣ as replacement Cammy Fenton finishes off a sweeping move involving Ally Miller and Sh…,"['TRY', 'Cammy Fenton', 'Ally Miller']"
2019-01-05 21:37:28,Great to see make such a positive impact on his debut! 👏🏻👏🏻 https://t.co/PvEr0UYTJ5,['Great']
2019-01-05 21:37:24,RT 54' | Charlie Shiel replaces Fowles at scrum-half to make his debut! 👏 [31-0],"['Charlie Shiel', 'Fowles']"
2019-01-05 21:37:17,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:37:01,A positive for our guests tonight fans. https://t.co/eUlgBqThj5,[]
2019-01-05 21:36:57,RT 75' | Great to hear chants of ED-IN-BRUH as the the match comes to a close at BT Your support has been bri…,"['Great', 'BT']"
2019-01-05 21:36:09,A another great win for what a Christmas it’s been. Retaining the 1872 Cup with two wins over Glas… https://t.co/hXikXItkqp,[]
2019-01-05 21:36:01,RT 54' | Charlie Shiel replaces Fowles at scrum-half to make his debut! 👏 [31-0],"['Charlie Shiel', 'Fowles']"
2019-01-05 21:35:42,RT Great to see back in an shirt after a lay off with injury. Nice try too!! Great to see y…,[]
2019-01-05 21:35:42,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:35:41,Ok the kings hadnt played together for 4 weeks but neither had that… https://t.co/ORwLFfX9hR,[]
2019-01-05 21:35:38,RT 46' | TRY! | Big Simon Berghan hits a sumptuous line to score his first EVER try for Hickey is unsuccessful…,"['TRY', 'Simon Berghan', 'Hickey']"
2019-01-05 21:35:11,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:33:10,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:33:08,RT After a solid display in both attack and defence is tonight's MOTM! 👏🏅 https://t.co/evAP…,['MOTM']
2019-01-05 21:33:02,RT 64' | TRY! | It's score number 6⃣ as replacement Cammy Fenton finishes off a sweeping move involving Ally Miller and Sh…,"['TRY', 'Cammy Fenton', 'Ally Miller']"
2019-01-05 21:32:53,RT 46' | TRY! | Big Simon Berghan hits a sumptuous line to score his first EVER try for Hickey is unsuccessful…,"['TRY', 'Simon Berghan', 'Hickey']"
2019-01-05 21:32:44,"RT HT | So far, so good as four scores have us in a commanding position at the break in tonight's encounter…",[]
2019-01-05 21:32:40,RT 40' | TRY! | That's the bonus point score as Rory Sutherland powers over from only inches out! Great patient play by th…,"['TRY', 'Rory Sutherland', 'Great']"
2019-01-05 21:32:14,RT 11' | TRY! | Darcy grabs another after patient build-up play from the backline puts the winger away in the corner. Hick…,"['TRY', 'Darcy']"
2019-01-05 21:32:10,RT 7' | TRY! | ANOTHER! Darcy Graham finishes in the corner after a scintillating break up the middle from big Simon Bergh…,"['TRY', 'Darcy Graham', 'Simon']"
2019-01-05 21:32:04,RT 4' | TRY! | It's a brilliant start from the boys as Dougie Fife finishes a sweeping backline attack involving Hickey an…,"['TRY', 'Dougie Fife', 'Hickey']"
2019-01-05 21:31:32,Hunter-Hill has been very good now that’s he’s getting a run. Crosbie never disapp… https://t.co/OCtSHjXc7J,['Crosbie']
2019-01-05 21:31:27,A perfect start to the new year for 👉 https://t.co/uvXmBeI3dG https://t.co/tRq0EjoGu2,[]
2019-01-05 21:31:09,I can’t help but feel are going to have a good draft for the side in a few weeks 🏴󠁧󠁢󠁳󠁣󠁴󠁿🤞… https://t.co/eP0hFAR5wQ,[]
2019-01-05 21:30:52,Another great result for my boys 💪🏻 https://t.co/3vKhz1HYE3,[]
2019-01-05 21:30:29,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:30:10,"Yes it is the kings, but this is a professional clinical win from a team on the serious up. Next stop, Toulon. Ke… https://t.co/ecBt39W6U2",['Toulon']
2019-01-05 21:29:39,Quality stuff men...awesome 2 watch 👏🏻👏🏻🔷️🔶️🔥 https://t.co/o0I8VcHYVQ,['Quality']
2019-01-05 21:28:50,That's his happy face? 😂 just won 38-0. https://t.co/Q2BSUVmZUy,[]
2019-01-05 21:28:21,Get in !!!! 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻 https://t.co/UfEXoBY8KQ,[]
2019-01-05 21:27:47,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:27:46,Should have waited until the end of the m… https://t.co/ui6PqtLYr4,[]
2019-01-05 21:27:25,FT 38-0 Southern Kings. I’m getting used to all the winning games.,['Southern Kings']
2019-01-05 21:26:06,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:24:40,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:24:37,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:24:30,RT FT | get the bonus-point win over after scoring six tries in an enthralling contest at BT Mu…,['BT']
2019-01-05 21:24:00,brilliant game to watch well done on the win,[]
2019-01-05 21:23:45,Well Done https://t.co/hPCEoJ3jvz,[]
2019-01-05 21:22:41,"The pack might question that, very impressive without the bulk of their counte… https://t.co/ZsZ4PCB7IB",[]
2019-01-05 21:22:16,RT After a solid display in both attack and defence is tonight's MOTM! 👏🏅 https://t.co/evAP…,['MOTM']
2019-01-05 21:22:08,Great to see back in an shirt after a lay off with injury. Nice try too!! Great to s… https://t.co/EYQyOsfJ77,"['Great', 'Great']"
2019-01-05 21:21:36,RT 🔷♦️Our P5 mini’s providing the guard of honour for this evening at BT what a occasion for th…,['BT']
2019-01-05 21:21:12,Hopefully the kick up t… https://t.co/KlhYPMVsDI,[]
